Id,Time(seconds),Time(text),Latitude,Longitude,FlightMode,Altitude(feet),Altitude(meters),HSpeed(mph),HSpeed(m/s),GpsSpeed(mph),GpsSpeed(m/s),HomeDistance(feet),HomeDistance(meters),HomeLatitude,HomeLongitude,GpsCount,GpsLevel,BatteryPower(%),BatteryVoltage,BatteryVoltageDeviation,BatteryCell1Voltage,BatteryCell2Voltage,BatteryCell3Voltage,BatteryCell4Voltage,VelocityX,VelocityY,VelocityZ,Pitch,Roll,Yaw,Yaw(360),RcAileron,RcElevator,RcGyro,RcRudder,RcThrottle,NonGpsError,GoHomeStatus,AppTip,AppWarning,AppMessage
749,86.7,1m 26.7s,-26.91167892,-49.03362257,P-GPS,55.1,16.8,0.5,0.2,0.0,0.0,63.1,19.2,-26.91155751,-49.03376056,18,5,44,13.818,0.101,3.409,3.468,3.431,3.51,-0.2,0.1,0.3,2.1,-0.9,151.2,151.2,1024,1024,1024,1024,815,,,,,
750,86.9,1m 26.9s,-26.91167927,-49.03362233,P-GPS,55.1,16.8,0.5,0.2,0.0,0.0,63.2,19.3,-26.91155751,-49.03376056,18,5,44,13.818,0.101,3.409,3.468,3.431,3.51,-0.2,0.1,0.3,2.7,-1,151.1,151.1,1024,1024,1024,1023,817,,,,,
751,87,1m 27s,-26.91167951,-49.0336223,P-GPS,54.8,16.7,0.5,0.2,0.7,0.3,63.3,19.3,-26.91155751,-49.03376056,18,5,44,13.818,0.101,3.409,3.468,3.431,3.51,-0.2,0.1,0.2,3.2,-1.1,151.1,151.1,1024,1024,1024,995,829,,,,,
752,87.1,1m 27.1s,-26.9116798,-49.03362219,P-GPS,54.8,16.7,0.5,0.2,0.0,0.0,63.4,19.3,-26.91155751,-49.03376056,18,5,44,13.818,0.101,3.409,3.468,3.431,3.51,-0.2,0.1,0.2,3.5,-1.1,151.2,151.2,1024,1024,1024,811,920,,,,,
753,87.2,1m 27.2s,-26.91168002,-49.03362208,P-GPS,54.8,16.7,0.5,0.2,0.0,0.0,63.5,19.3,-26.91155751,-49.03376056,18,5,44,13.818,0.101,3.409,3.468,3.431,3.51,-0.2,0.1,0.1,3.6,-1.2,150,150,1024,1024,1024,694,996,,,,,
754,87.3,1m 27.3s,-26.91168019,-49.03362201,P-GPS,54.8,16.7,0.4,0.2,0.0,0.0,63.5,19.4,-26.91155751,-49.03376056,18,5,44,13.818,0.101,3.409,3.468,3.431,3.51,-0.2,0,0,3.7,-1.2,147.2,147.2,1024,1024,1024,686,1024,,,,,
755,87.4,1m 27.4s,-26.91168038,-49.03362192,P-GPS,54.8,16.7,0.4,0.2,0.0,0.0,63.6,19.4,-26.91155751,-49.03376056,18,5,44,13.818,0.101,3.409,3.468,3.431,3.51,-0.2,0,0,3.9,-1.5,143.8,143.8,1024,1024,1024,739,1024,,,,,
756,87.5,1m 27.5s,-26.9116806,-49.03362182,P-GPS,54.8,16.7,0.2,0.1,0.0,0.0,63.7,19.4,-26.91155751,-49.03376056,18,5,44,13.818,0.101,3.409,3.468,3.431,3.51,-0.1,0,0,3.9,-1.6,140.8,140.8,1024,1024,1024,779,1024,,,,,
757,87.6,1m 27.6s,-26.9116808,-49.0336218,P-GPS,54.8,16.7,0.2,0.1,0.0,0.0,63.7,19.4,-26.91155751,-49.03376056,18,5,44,13.818,0.101,3.409,3.468,3.431,3.51,-0.1,0,0.1,4,-1.6,138.3,138.3,1024,1024,1024,793,1024,,,,,
758,87.7,1m 27.7s,-26.91168094,-49.03362171,P-GPS,54.8,16.7,0.2,0.1,0.0,0.0,63.8,19.4,-26.91155751,-49.03376056,18,5,44,13.865,0.081,3.43,3.482,3.442,3.511,-0.1,0,0,4.1,-1.9,136.1,136.1,1024,1024,1024,791,1024,,,,,
759,87.8,1m 27.8s,-26.91168109,-49.03362166,P-GPS,54.8,16.7,0.2,0.1,0.0,0.0,63.8,19.5,-26.91155751,-49.03376056,18,5,44,13.865,0.081,3.43,3.482,3.442,3.511,-0.1,0,0,4.1,-2.2,133.8,133.8,1024,1024,1024,791,1024,,,,,
760,87.9,1m 27.9s,-26.91168128,-49.03362171,P-GPS,54.8,16.7,0.2,0.1,0.0,0.0,63.9,19.5,-26.91155751,-49.03376056,18,5,44,13.865,0.081,3.43,3.482,3.442,3.511,-0.1,0,0,4.2,-2.5,131.6,131.6,1024,1024,1024,795,1024,,,,,
761,88,1m 28s,-26.91168139,-49.03362169,P-GPS,54.8,16.7,0.2,0.1,0.0,0.0,63.9,19.5,-26.91155751,-49.03376056,18,5,44,13.865,0.081,3.43,3.482,3.442,3.511,-0.1,0,0,4.1,-2.7,129.3,129.3,1024,1024,1024,826,993,,,,,
762,88.1,1m 28.1s,-26.91168143,-49.03362169,P-GPS,54.8,16.7,0.0,0.0,0.0,0.0,63.9,19.5,-26.91155751,-49.03376056,18,5,44,13.865,0.081,3.43,3.482,3.442,3.511,0,0,0,4,-2.9,127,127,1024,1024,1024,995,813,,,,,
763,88.2,1m 28.2s,-26.91168148,-49.0336217,P-GPS,54.8,16.7,0.0,0.0,0.0,0.0,63.9,19.5,-26.91155751,-49.03376056,18,5,44,13.865,0.081,3.43,3.482,3.442,3.511,0,0,0,3.8,-3,125.8,125.8,1024,1024,1024,1022,712,,,,,
764,88.3,1m 28.3s,-26.91168141,-49.03362182,P-GPS,54.8,16.7,0.0,0.0,0.0,0.0,63.9,19.5,-26.91155751,-49.03376056,18,5,44,13.865,0.081,3.43,3.482,3.442,3.511,0,0,0.1,3.6,-3.3,125.4,125.4,1024,1024,1024,1024,642,,,,,
765,88.4,1m 28.4s,-26.91168138,-49.03362183,P-GPS,54.5,16.6,0.0,0.0,0.0,0.0,63.9,19.5,-26.91155751,-49.03376056,18,5,44,13.865,0.081,3.43,3.482,3.442,3.511,0,0,0.4,3.2,-3.3,125.2,125.2,1024,1024,1024,1024,548,,,,,
766,88.5,1m 28.5s,-26.91168136,-49.03362185,P-GPS,54.5,16.6,0.0,0.0,1.1,0.5,63.9,19.5,-26.91155751,-49.03376056,18,5,44,13.865,0.081,3.43,3.482,3.442,3.511,0,0,0.5,2.9,-3.1,125.2,125.2,1024,1024,1024,1067,489,,,,,
767,88.6,1m 28.6s,-26.91168132,-49.03362187,P-GPS,54.1,16.5,0.0,0.0,0.0,0.0,63.8,19.5,-26.91155751,-49.03376056,18,5,44,13.865,0.081,3.43,3.482,3.442,3.511,0,0,0.7,2.6,-2.7,125.3,125.3,1024,1024,1024,1097,457,,,,,
768,88.7,1m 28.7s,-26.91168119,-49.03362196,P-GPS,53.8,16.4,0.0,0.0,0.0,0.0,63.8,19.4,-26.91155751,-49.03376056,18,5,44,13.894,0.091,3.43,3.49,3.453,3.521,0,0,0.9,2.3,-2.3,125.5,125.5,1024,1024,1024,1107,469,,,,,
769,88.8,1m 28.8s,-26.91168118,-49.03362194,P-GPS,53.5,16.3,0.0,0.0,0.0,0.0,63.8,19.4,-26.91155751,-49.03376056,18,5,44,13.894,0.091,3.43,3.49,3.453,3.521,0,0,1.1,2.1,-1.9,126.1,126.1,1024,1024,1024,1123,515,,,,,
770,88.9,1m 28.9s,-26.91168105,-49.03362203,P-GPS,52.8,16.1,0.0,0.0,0.0,0.0,63.7,19.4,-26.91155751,-49.03376056,18,5,44,13.894,0.091,3.43,3.49,3.453,3.521,0,0,1.3,1.9,-1.5,126.9,126.9,1024,1024,1024,1123,515,,,,,
771,89,1m 29s,-26.91168108,-49.033622,P-GPS,52.5,16.0,0.0,0.0,0.0,0.0,63.7,19.4,-26.91155751,-49.03376056,18,5,44,13.894,0.091,3.43,3.49,3.453,3.521,0,0,1.2,1.6,-1.2,127.8,127.8,1024,1024,1024,1107,541,,,,,
772,89.1,1m 29.1s,-26.91168091,-49.03362207,P-GPS,52.2,15.9,0.0,0.0,0.0,0.0,63.7,19.4,-26.91155751,-49.03376056,18,5,44,13.894,0.091,3.43,3.49,3.453,3.521,0,0,1.2,1.7,-1.1,128.5,128.5,1024,1017,1024,1057,650,,,,,
773,89.2,1m 29.2s,-26.91168082,-49.03362204,P-GPS,51.8,15.8,0.0,0.0,1.1,0.5,63.7,19.4,-26.91155751,-49.03376056,18,5,44,13.894,0.091,3.43,3.49,3.453,3.521,0,0,1.1,1.7,-0.9,129,129,1024,919,1024,1024,877,,,,,
774,89.3,1m 29.3s,-26.9116808,-49.03362202,P-GPS,51.5,15.7,0.0,0.0,0.0,0.0,63.7,19.4,-26.91155751,-49.03376056,18,5,44,13.894,0.091,3.43,3.49,3.453,3.521,0,0,0.8,1.2,-0.6,129.2,129.2,1024,829,1024,1024,1024,,,,,
775,89.4,1m 29.4s,-26.91168078,-49.03362197,P-GPS,51.5,15.7,0.0,0.0,1.1,0.5,63.7,19.4,-26.91155751,-49.03376056,18,5,44,13.894,0.091,3.43,3.49,3.453,3.521,0,0,0.5,2.8,-1,129.3,129.3,1024,796,1024,1024,1024,,,,,
776,89.5,1m 29.5s,-26.91168077,-49.03362201,P-GPS,51.2,15.6,0.0,0.0,0.0,0.0,63.7,19.4,-26.91155751,-49.03376056,18,5,44,13.894,0.091,3.43,3.49,3.453,3.521,0,0,0.4,5.6,-1.4,129.2,129.2,1024,814,1024,1024,1024,,,,,
777,89.6,1m 29.6s,-26.91168075,-49.03362209,P-GPS,51.2,15.6,0.0,0.0,0.0,0.0,63.6,19.4,-26.91155751,-49.03376056,18,5,44,13.894,0.091,3.43,3.49,3.453,3.521,0,0,0.3,7.4,-1.5,129,129,1024,821,1024,1024,1024,,,,,
778,89.7,1m 29.7s,-26.91168067,-49.03362232,P-GPS,51.2,15.6,0.3,0.1,0.0,0.0,63.6,19.4,-26.91155751,-49.03376056,18,5,44,13.851,0.072,3.428,3.484,3.439,3.5,0.1,-0.1,0.2,7.7,-1.7,128.8,128.8,1024,827,1024,1024,1024,,,,,
779,89.8,1m 29.8s,-26.91168049,-49.03362252,P-GPS,50.9,15.5,0.6,0.3,0.0,0.0,63.5,19.3,-26.91155751,-49.03376056,18,5,44,13.851,0.072,3.428,3.484,3.439,3.5,0.2,-0.2,0.2,7.6,-1.8,128.8,128.8,1024,854,1024,1024,1024,,,,,
780,89.9,1m 29.9s,-26.91168034,-49.03362293,P-GPS,50.9,15.5,0.7,0.3,0.0,0.0,63.3,19.3,-26.91155751,-49.03376056,18,5,44,13.851,0.072,3.428,3.484,3.439,3.5,0.1,-0.3,0.1,7.3,-1.7,128.7,128.7,1024,866,1024,1024,1024,,,,,
781,90,1m 30s,-26.91168014,-49.03362328,P-GPS,50.9,15.5,0.8,0.4,1.5,0.7,63.2,19.3,-26.91155751,-49.03376056,18,5,44,13.851,0.072,3.428,3.484,3.439,3.5,0.2,-0.3,0.1,6.6,-1.7,128.6,128.6,1024,869,1024,1024,1024,,,,,
782,90.1,1m 30.1s,-26.91168006,-49.03362387,P-GPS,50.5,15.4,1.0,0.5,0.0,0.0,63.1,19.2,-26.91155751,-49.03376056,18,5,44,13.851,0.072,3.428,3.484,3.439,3.5,0.2,-0.4,0.1,6.1,-1.8,128.5,128.5,1024,868,1024,1024,1024,,,,,
783,90.2,1m 30.2s,-26.91167982,-49.03362432,P-GPS,50.5,15.4,1.0,0.5,1.1,0.5,62.9,19.2,-26.91155751,-49.03376056,18,5,44,13.851,0.072,3.428,3.484,3.439,3.5,0.2,-0.4,0,5.8,-2.1,128.5,128.5,1024,866,1024,1024,1024,,,,,
784,90.3,1m 30.3s,-26.91167947,-49.03362501,P-GPS,50.5,15.4,1.3,0.6,1.8,0.8,62.6,19.1,-26.91155751,-49.03376056,18,5,44,13.851,0.072,3.428,3.484,3.439,3.5,0.3,-0.5,0,5.7,-2.1,128.4,128.4,1024,871,1024,1024,1024,,,,,
785,90.4,1m 30.4s,-26.9116794,-49.03362555,P-GPS,50.5,15.4,1.3,0.6,1.5,0.7,62.5,19.0,-26.91155751,-49.03376056,18,5,44,13.851,0.072,3.428,3.484,3.439,3.5,0.3,-0.5,0,5.8,-2.1,128.5,128.5,1024,897,1024,1135,967,,,,,
786,90.5,1m 30.5s,-26.91167893,-49.03362625,P-GPS,50.5,15.4,1.3,0.6,1.5,0.7,62.2,19.0,-26.91155751,-49.03376056,18,5,44,13.851,0.072,3.428,3.484,3.439,3.5,0.3,-0.5,0,5.9,-2.1,128.5,128.5,1024,915,1024,1289,909,,,,,
787,90.7,1m 30.7s,-26.91167796,-49.03362761,P-GPS,50.2,15.3,1.6,0.7,2.0,0.9,61.7,18.8,-26.91155751,-49.03376056,18,5,44,13.851,0.072,3.428,3.484,3.439,3.5,0.4,-0.6,0,4.9,-2,132.2,132.2,1024,915,1024,1411,866,,,,,
788,90.8,1m 30.8s,-26.91167753,-49.03362824,P-GPS,50.2,15.3,1.6,0.7,1.9,0.8,61.4,18.7,-26.91155751,-49.03376056,18,5,44,13.922,0.106,3.419,3.508,3.47,3.525,0.4,-0.6,0.1,4.6,-1.7,136.3,136.3,1024,909,1024,1452,854,,,,,
789,91,1m 31s,-26.91167648,-49.03362972,P-GPS,50.2,15.3,1.7,0.8,1.8,0.8,60.8,18.5,-26.91155751,-49.03376056,18,5,44,13.922,0.106,3.419,3.508,3.47,3.525,0.5,-0.6,0.1,4.9,-1.3,146.2,146.2,1024,904,1024,1393,890,,,,,
790,91.1,1m 31.1s,-26.9116758,-49.03363052,P-GPS,49.9,15.2,1.7,0.8,2.2,1.0,60.4,18.4,-26.91155751,-49.03376056,18,5,44,13.922,0.106,3.419,3.508,3.47,3.525,0.5,-0.6,0.1,5.2,-1,150.3,150.3,1024,905,1024,1265,961,,,,,
791,91.2,1m 31.2s,-26.91167528,-49.03363123,P-GPS,49.9,15.2,1.9,0.9,2.1,0.9,60.1,18.3,-26.91155751,-49.03376056,18,5,44,13.922,0.106,3.419,3.508,3.47,3.525,0.5,-0.7,0.1,5.2,-1.3,152.5,152.5,1024,910,1024,1024,1024,,,,,
792,91.3,1m 31.3s,-26.91167456,-49.033632,P-GPS,49.9,15.2,2.1,0.9,2.1,0.9,59.8,18.2,-26.91155751,-49.03376056,18,5,44,13.922,0.106,3.419,3.508,3.47,3.525,0.6,-0.7,0,5.1,-1.7,153.1,153.1,1024,901,1024,1024,1024,,,,,
793,91.4,1m 31.4s,-26.91167393,-49.0336328,P-GPS,49.9,15.2,2.1,0.9,2.1,0.9,59.4,18.1,-26.91155751,-49.03376056,18,5,44,13.922,0.106,3.419,3.508,3.47,3.525,0.6,-0.7,0,5,-1.9,153.3,153.3,1024,897,1024,1024,1024,,,,,
794,91.5,1m 31.5s,-26.91167326,-49.03363362,P-GPS,49.9,15.2,2.1,0.9,2.6,1.2,59.1,18.0,-26.91155751,-49.03376056,18,5,44,13.922,0.106,3.419,3.508,3.47,3.525,0.6,-0.7,0,5.2,-1.8,153.4,153.4,1024,882,1024,1024,1024,,,,,
795,91.6,1m 31.6s,-26.91167262,-49.03363438,P-GPS,49.9,15.2,2.2,1.0,2.1,0.9,58.7,17.9,-26.91155751,-49.03376056,18,5,44,13.922,0.106,3.419,3.508,3.47,3.525,0.7,-0.7,0,5.6,-1.7,153.4,153.4,1024,889,1024,1024,1024,,,,,
796,91.7,1m 31.7s,-26.91167173,-49.03363531,P-GPS,49.9,15.2,2.2,1.0,2.6,1.2,58.3,17.8,-26.91155751,-49.03376056,18,5,44,13.922,0.106,3.419,3.508,3.47,3.525,0.7,-0.7,0,6,-1.8,153.5,153.5,1024,901,1024,1024,1024,,,,,
797,91.8,1m 31.8s,-26.91167102,-49.03363611,P-GPS,49.9,15.2,2.2,1.0,2.6,1.2,57.9,17.7,-26.91155751,-49.03376056,18,5,44,13.822,0.095,3.456,3.423,3.425,3.518,0.7,-0.7,0,6.1,-1.8,153.5,153.5,1024,907,1024,1024,1024,,,,,
798,91.9,1m 31.9s,-26.91167022,-49.03363685,P-GPS,49.9,15.2,2.5,1.1,2.4,1.1,57.5,17.5,-26.91155751,-49.03376056,18,5,44,13.822,0.095,3.456,3.423,3.425,3.518,0.8,-0.8,0,5.9,-1.6,153.5,153.5,1059,895,1024,1024,1024,,,,,
799,92,1m 32s,-26.91166945,-49.03363775,P-GPS,49.9,15.2,2.5,1.1,2.6,1.2,57.1,17.4,-26.91155751,-49.03376056,18,5,44,13.822,0.095,3.456,3.423,3.425,3.518,0.8,-0.8,0,5.7,-1.6,153.5,153.5,1178,914,1024,1024,1024,,,,,
800,92.1,1m 32.1s,-26.91166862,-49.0336386,P-GPS,49.9,15.2,2.5,1.1,2.8,1.3,56.7,17.3,-26.91155751,-49.03376056,18,5,44,13.822,0.095,3.456,3.423,3.425,3.518,0.8,-0.8,0,5.9,-1.5,153.6,153.6,1258,915,1024,1024,1024,,,,,
801,92.2,1m 32.2s,-26.91166781,-49.03363947,P-GPS,49.9,15.2,2.5,1.1,2.6,1.2,56.3,17.2,-26.91155751,-49.03376056,18,5,44,13.822,0.095,3.456,3.423,3.425,3.518,0.8,-0.8,0,6,0.6,153.8,153.8,1267,922,1024,1024,1024,,,,,
802,92.4,1m 32.4s,-26.91166619,-49.0336414,P-GPS,49.5,15.1,2.9,1.3,2.8,1.3,55.4,16.9,-26.91155751,-49.03376056,18,5,44,13.822,0.095,3.456,3.423,3.425,3.518,0.8,-1,0,5.3,5.6,154,154,1311,914,1024,1024,1024,,,,,
803,92.5,1m 32.5s,-26.9116654,-49.03364261,P-GPS,49.5,15.1,3.0,1.4,3.0,1.3,55.0,16.8,-26.91155751,-49.03376056,18,5,44,13.822,0.095,3.456,3.423,3.425,3.518,0.8,-1.1,0,5.2,6.3,154,154,1339,919,1024,1024,1024,,,,,
804,92.6,1m 32.6s,-26.91166467,-49.03364388,P-GPS,49.5,15.1,3.3,1.5,3.4,1.5,54.5,16.6,-26.91155751,-49.03376056,18,5,44,13.822,0.095,3.456,3.423,3.425,3.518,0.7,-1.3,0,5.3,7.3,154,154,1312,924,1024,1024,1024,,,,,
805,92.7,1m 32.7s,-26.91166387,-49.03364535,P-GPS,49.5,15.1,3.5,1.6,3.7,1.6,53.9,16.4,-26.91155751,-49.03376056,18,5,44,13.822,0.095,3.456,3.423,3.425,3.518,0.7,-1.4,0,5.3,8.6,154.1,154.1,1282,917,1024,1024,1024,,,,,
806,92.8,1m 32.8s,-26.91166321,-49.03364687,P-GPS,49.5,15.1,3.7,1.7,4.0,1.8,53.4,16.3,-26.91155751,-49.03376056,18,5,44,13.827,0.112,3.401,3.471,3.442,3.513,0.7,-1.5,0,5.2,8.8,154.1,154.1,1266,900,1024,1024,1024,,,,,
807,92.9,1m 32.9s,-26.91166261,-49.03364852,P-GPS,49.5,15.1,3.8,1.7,4.0,1.8,52.9,16.1,-26.91155751,-49.03376056,18,5,44,13.827,0.112,3.401,3.471,3.442,3.513,0.6,-1.6,0,5.3,7.9,154,154,1260,898,1024,1024,1024,,,,,
808,93,1m 33s,-26.91166201,-49.03365029,P-GPS,49.5,15.1,4.3,1.9,4.2,1.9,52.3,16.0,-26.91155751,-49.03376056,18,5,44,13.827,0.112,3.401,3.471,3.442,3.513,0.6,-1.8,0,5.8,6.6,153.8,153.8,1259,902,1024,1024,1024,,,,,
809,93.1,1m 33.1s,-26.91166145,-49.0336524,P-GPS,49.5,15.1,4.3,1.9,4.5,2.0,51.7,15.8,-26.91155751,-49.03376056,18,5,44,13.827,0.112,3.401,3.471,3.442,3.513,0.6,-1.8,0,6.1,5.8,153.6,153.6,1255,902,1024,1024,1024,,,,,
810,93.2,1m 33.2s,-26.91166084,-49.03365427,P-GPS,49.5,15.1,4.7,2.1,4.6,2.1,51.2,15.6,-26.91155751,-49.03376056,18,5,44,13.827,0.112,3.401,3.471,3.442,3.513,0.6,-2,0,6.1,5.5,153.4,153.4,1253,901,1024,1024,1024,,,,,
811,93.3,1m 33.3s,-26.91166034,-49.03365654,P-GPS,49.5,15.1,4.7,2.1,5.0,2.2,50.5,15.4,-26.91155751,-49.03376056,18,5,44,13.827,0.112,3.401,3.471,3.442,3.513,0.6,-2,0,6.2,5,153.4,153.4,1226,914,1024,1024,1024,,,,,
812,93.4,1m 33.4s,-26.91165979,-49.0336587,P-GPS,49.5,15.1,4.9,2.2,5.0,2.2,49.9,15.2,-26.91155751,-49.03376056,18,5,44,13.827,0.112,3.401,3.471,3.442,3.513,0.6,-2.1,0,6.3,4.6,153.5,153.5,1172,937,1024,1045,1024,,,,,
813,93.5,1m 33.5s,-26.91165917,-49.03366111,P-GPS,49.5,15.1,5.1,2.3,5.3,2.4,49.2,15.0,-26.91155751,-49.03376056,18,5,44,13.827,0.112,3.401,3.471,3.442,3.513,0.6,-2.2,0,6,4,153.5,153.5,1148,945,1024,1036,1024,,,,,
814,93.6,1m 33.6s,-26.91165861,-49.03366343,P-GPS,49.5,15.1,5.3,2.4,5.5,2.5,48.6,14.8,-26.91155751,-49.03376056,18,5,44,13.827,0.112,3.401,3.471,3.442,3.513,0.6,-2.3,0,5.6,3,153.4,153.4,1024,1024,1024,1024,1024,,,,,
815,93.8,1m 33.8s,-26.91165762,-49.03366868,P-GPS,49.5,15.1,5.3,2.4,5.8,2.6,47.2,14.4,-26.91155751,-49.03376056,18,5,44,13.827,0.112,3.401,3.471,3.442,3.513,0.6,-2.3,0,4.1,-0.4,153.1,153.1,1024,1024,1024,1024,1024,,,,,
816,93.9,1m 33.9s,-26.91165704,-49.03367129,P-GPS,49.5,15.1,5.3,2.4,6.0,2.7,46.5,14.2,-26.91155751,-49.03376056,18,5,44,13.834,0.101,3.411,3.473,3.438,3.512,0.6,-2.3,0,2.9,-2.3,153.1,153.1,1024,1024,1024,1024,1024,,,,,
817,94,1m 34s,-26.91165649,-49.03367364,P-GPS,49.5,15.1,5.1,2.3,5.7,2.6,45.9,14.0,-26.91155751,-49.03376056,18,5,44,13.834,0.101,3.411,3.473,3.438,3.512,0.6,-2.2,0,1.2,-4.5,153.1,153.1,1024,1024,1024,1024,1024,,,,,
818,94.1,1m 34.1s,-26.91165609,-49.03367619,P-GPS,49.5,15.1,4.8,2.2,5.6,2.5,45.2,13.8,-26.91155751,-49.03376056,17,5,44,13.834,0.101,3.411,3.473,3.438,3.512,0.5,-2.1,0,-0.6,-6.7,153.3,153.3,1024,1024,1024,1024,1024,,,,,
819,94.2,1m 34.2s,-26.91165557,-49.03367832,P-GPS,49.5,15.1,4.6,2.1,5.3,2.4,44.7,13.6,-26.91155751,-49.03376056,17,5,44,13.834,0.101,3.411,3.473,3.438,3.512,0.5,-2,0,-2.5,-8.8,153.4,153.4,1024,1024,1024,1024,1024,,,,,
820,94.3,1m 34.3s,-26.91165505,-49.03368041,P-GPS,49.5,15.1,4.2,1.9,4.9,2.2,44.1,13.4,-26.91155751,-49.03376056,18,5,44,13.834,0.101,3.411,3.473,3.438,3.512,0.5,-1.8,0,-4.1,-10.6,153.6,153.6,1024,1024,1024,1024,1024,,,,,
821,94.6,1m 34.6s,-26.91165379,-49.03368529,P-GPS,49.5,15.1,2.6,1.1,4.0,1.8,42.8,13.0,-26.91155751,-49.03376056,18,5,44,13.834,0.101,3.411,3.473,3.438,3.512,0.3,-1.1,0,-6.2,-12.9,154,154,1024,1024,1024,1024,1024,,,,,
822,94.7,1m 34.7s,-26.91165341,-49.03368616,P-GPS,49.5,15.1,2.3,1.0,3.4,1.5,42.5,13.0,-26.91155751,-49.03376056,18,5,44,13.834,0.101,3.411,3.473,3.438,3.512,0.3,-1,0,-5.5,-12.2,154,154,1024,1024,1024,1024,1024,,,,,
823,94.8,1m 34.8s,-26.91165308,-49.03368738,P-GPS,49.5,15.1,1.7,0.8,2.6,1.2,42.2,12.9,-26.91155751,-49.03376056,18,5,44,13.834,0.101,3.411,3.473,3.438,3.512,0.3,-0.7,0,-4.5,-10.8,154,154,1024,1024,1024,1024,1024,,,,,
824,94.9,1m 34.9s,-26.91165294,-49.0336878,P-GPS,49.5,15.1,1.5,0.7,2.1,0.9,42.1,12.8,-26.91155751,-49.03376056,18,5,44,13.834,0.101,3.411,3.473,3.438,3.512,0.3,-0.6,0,-3.2,-9.1,154,154,1024,1024,1024,1024,1024,,,,,
825,95,1m 35s,-26.91165266,-49.03368838,P-GPS,49.5,15.1,1.3,0.6,1.5,0.7,41.9,12.8,-26.91155751,-49.03376056,18,5,44,13.834,0.101,3.411,3.473,3.438,3.512,0.3,-0.5,0,-2.1,-7.5,153.9,153.9,1024,1024,1024,1024,1024,,,,,
826,95.1,1m 35.1s,-26.91165225,-49.03368876,P-GPS,49.5,15.1,1.1,0.5,1.1,0.5,41.7,12.7,-26.91155751,-49.03376056,18,5,44,13.834,0.101,3.411,3.473,3.438,3.512,0.3,-0.4,0,-1.1,-6.2,153.9,153.9,1024,1024,1024,1024,1024,,,,,
827,95.2,1m 35.2s,-26.91165198,-49.03368914,P-GPS,49.5,15.1,0.8,0.4,1.5,0.7,41.6,12.7,-26.91155751,-49.03376056,18,5,44,13.834,0.101,3.411,3.473,3.438,3.512,0.2,-0.3,0,-0.3,-5,154,154,1024,1024,1024,1024,1024,,,,,
828,95.3,1m 35.3s,-26.91165174,-49.03368893,P-GPS,49.5,15.1,0.8,0.4,0.0,0.0,41.5,12.7,-26.91155751,-49.03376056,18,5,44,13.834,0.101,3.411,3.473,3.438,3.512,0.3,-0.2,0,0.2,-4,153.9,153.9,1024,1024,1024,1024,1024,,,,,
829,95.4,1m 35.4s,-26.91165141,-49.03368931,P-GPS,49.5,15.1,0.6,0.3,0.0,0.0,41.4,12.6,-26.91155751,-49.03376056,18,5,44,13.834,0.101,3.411,3.473,3.438,3.512,0.2,-0.2,0,0.6,-3.2,153.5,153.5,1024,1051,1024,1024,1024,,,,,
830,95.5,1m 35.5s,-26.91165124,-49.0336891,P-GPS,49.5,15.1,0.5,0.2,0.0,0.0,41.3,12.6,-26.91155751,-49.03376056,18,5,44,13.834,0.101,3.411,3.473,3.438,3.512,0.2,-0.1,0,0.9,-2.5,153.4,153.4,1024,1102,1024,1024,1024,,,,,
831,95.6,1m 35.6s,-26.91165099,-49.03368921,P-GPS,49.5,15.1,0.5,0.2,1.1,0.5,41.3,12.6,-26.91155751,-49.03376056,18,5,44,13.834,0.101,3.411,3.473,3.438,3.512,0.2,-0.1,0,1.9,-1.8,153.7,153.7,1024,1126,1024,1024,1024,,,,,
832,95.7,1m 35.7s,-26.91165066,-49.03368893,P-GPS,49.5,15.1,0.4,0.2,0.0,0.0,41.2,12.6,-26.91155751,-49.03376056,18,5,44,13.834,0.101,3.411,3.473,3.438,3.512,0.2,0,0,1.8,-1.5,153.9,153.9,1024,1125,1024,1024,1024,,,,,
833,95.9,1m 35.9s,-26.91165029,-49.03368871,P-GPS,49.5,15.1,0.4,0.2,1.0,0.4,41.1,12.5,-26.91155751,-49.03376056,18,5,44,13.834,0.101,3.411,3.473,3.438,3.512,0.2,0,0,1.4,-1.2,153.8,153.8,1024,1086,1024,1024,1024,,,,,
834,96,1m 36s,-26.9116501,-49.03368848,P-GPS,49.5,15.1,0.4,0.2,0.7,0.3,41.1,12.5,-26.91155751,-49.03376056,18,5,44,13.834,0.101,3.411,3.473,3.438,3.512,0.2,0,0,1.6,-1.2,153.9,153.9,1024,1072,1024,1024,1024,,,,,
835,96.1,1m 36.1s,-26.91164986,-49.03368833,P-GPS,49.5,15.1,0.4,0.2,0.0,0.0,41.1,12.5,-26.91155751,-49.03376056,18,5,44,13.834,0.101,3.411,3.473,3.438,3.512,0.2,0,0,2.1,-0.9,153.9,153.9,1024,1042,1024,1024,1024,,,,,
836,96.2,1m 36.2s,-26.91164965,-49.03368828,P-GPS,49.5,15.1,0.4,0.2,1.1,0.5,41.0,12.5,-26.91155751,-49.03376056,18,5,43,13.813,0.103,3.402,3.468,3.438,3.505,0.2,0,0,2.6,-0.8,154,154,1024,1024,1024,1024,1024,,,,,
